% time	cellId	IMSI	RNTI	rsrp	sinr
0.502214	1	1	1	9.99723e-11	210760
0.503214	1	1	1	9.99744e-11	210765
0.504214	1	1	1	9.99766e-11	210769
0.505214	1	1	1	9.99787e-11	210774
0.506214	1	1	1	9.99808e-11	210778
0.507214	1	1	1	9.9983e-11	210783
0.508214	1	1	1	9.99851e-11	210787
0.509214	1	1	1	9.99872e-11	210792
0.510214	1	1	1	9.99894e-11	210796
0.511214	1	1	1	9.99915e-11	210801
0.512214	1	1	1	9.99937e-11	210805
0.513214	1	1	1	9.99958e-11	210810
0.514214	1	1	1	9.99979e-11	210814
0.515214	1	1	1	1e-10	210819
0.516214	1	1	1	1.00002e-10	210823
0.517214	1	1	1	1.00004e-10	210828
0.518214	1	1	1	1.00006e-10	210832
0.519214	1	1	1	1.00009e-10	210837
0.520214	1	1	1	1.00011e-10	210841
0.521214	1	1	1	1.00013e-10	210846
0.522214	1	1	1	1.00015e-10	210850
0.523214	1	1	1	1.00017e-10	210855
0.524214	1	1	1	1.00019e-10	210859
0.525214	1	1	1	1.00021e-10	210864
0.526214	1	1	1	1.00024e-10	210868
0.527214	1	1	1	1.00026e-10	210873
0.528214	1	1	1	1.00028e-10	210877
0.529214	1	1	1	1.0003e-10	210882
0.530214	1	1	1	1.00032e-10	210886
0.531214	1	1	1	1.00034e-10	210891
0.532214	1	1	1	1.00036e-10	210895
0.533214	1	1	1	1.00038e-10	210900
0.534214	1	1	1	1.00041e-10	210904
0.535214	1	1	1	1.00043e-10	210909
0.536214	1	1	1	1.00045e-10	210913
0.537214	1	1	1	1.00047e-10	210917
0.538214	1	1	1	1.00049e-10	210922
0.539214	1	1	1	1.00051e-10	210926
0.540214	1	1	1	1.00053e-10	210931
0.541214	1	1	1	1.00055e-10	210935
0.542214	1	1	1	1.00058e-10	210940
0.543214	1	1	1	1.0006e-10	210944
0.544214	1	1	1	1.00062e-10	210949
0.545214	1	1	1	1.00064e-10	210953
0.546214	1	1	1	1.00066e-10	210958
0.547214	1	1	1	1.00068e-10	210962
0.548214	1	1	1	1.0007e-10	210967
0.549214	1	1	1	1.00072e-10	210971
0.550214	1	1	1	1.00075e-10	210976
0.551214	1	1	1	1.00077e-10	210980
0.552214	1	1	1	1.00079e-10	210985
0.553214	1	1	1	1.00081e-10	210989
0.554214	1	1	1	1.00083e-10	210994
0.555214	1	1	1	1.00085e-10	210998
0.556214	1	1	1	1.00087e-10	211003
0.557214	1	1	1	1.00089e-10	211007
0.558214	1	1	1	1.00092e-10	211011
0.559214	1	1	1	1.00094e-10	211016
0.560214	1	1	1	1.00096e-10	211020
0.561214	1	1	1	1.00098e-10	211025
0.562214	1	1	1	1.001e-10	211029
0.563214	1	1	1	1.00102e-10	211034
0.564214	1	1	1	1.00104e-10	211038
0.565214	1	1	1	1.00106e-10	211043
0.566214	1	1	1	1.00108e-10	211047
0.567214	1	1	1	1.00111e-10	211052
0.568214	1	1	1	1.00113e-10	211056
0.569214	1	1	1	1.00115e-10	211061
0.570214	1	1	1	1.00117e-10	211065
0.571214	1	1	1	1.00119e-10	211069
0.572214	1	1	1	1.00121e-10	211074
0.573214	1	1	1	1.00123e-10	211078
0.574214	1	1	1	1.00125e-10	211083
0.575214	1	1	1	1.00127e-10	211087
0.576214	1	1	1	1.0013e-10	211092
0.577214	1	1	1	1.00132e-10	211096
0.578214	1	1	1	1.00134e-10	211101
0.579214	1	1	1	1.00136e-10	211105
0.580214	1	1	1	1.00138e-10	211110
0.581214	1	1	1	1.0014e-10	211114
0.582214	1	1	1	1.00142e-10	211118
0.583214	1	1	1	1.00144e-10	211123
0.584214	1	1	1	1.00146e-10	211127
