% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
21601	4	1	1	0	28	2292	0	1
21611	4	1	1	0	28	2292	0	1
21631	4	1	1	0	28	2292	0	1
21641	4	1	1	0	28	2292	0	1
21651	4	1	1	0	28	2292	0	1
21661	4	1	1	0	28	2292	0	1
21671	4	1	1	0	28	2292	0	1
21681	4	1	1	0	28	2292	0	1
21691	4	1	1	0	28	2292	0	1
21701	4	1	1	0	28	2292	0	1
21711	4	1	1	0	28	2292	0	1
21721	4	1	1	0	28	2292	0	1
21731	4	1	1	0	28	2292	0	1
21741	4	1	1	0	28	2292	0	1
21751	4	1	1	0	28	2292	0	1
21761	4	1	1	0	28	2292	0	1
21771	4	1	1	0	28	2292	0	1
21781	4	1	1	0	28	2292	0	1
21791	4	1	1	0	28	2292	0	1
21801	4	1	1	0	28	2292	0	1
21811	4	1	1	0	28	2292	0	1
21821	4	1	1	0	28	2292	0	1
21831	4	1	1	0	28	2292	0	1
21841	4	1	1	0	28	2292	0	1
21851	4	1	1	0	28	2292	0	1
21861	4	1	1	0	28	2292	0	1
21871	4	1	1	0	28	2292	0	1
21881	4	1	1	0	28	2292	0	1
21891	4	1	1	0	28	2292	0	1
21901	4	1	1	0	28	2292	0	1
21911	4	1	1	0	28	2292	0	1
21921	4	1	1	0	28	2292	0	1
21931	4	1	1	0	28	2292	0	1
21941	4	1	1	0	28	2292	0	1
21951	4	1	1	0	28	2292	0	1
21961	4	1	1	0	28	2292	0	1
21971	4	1	1	0	28	2292	0	1
21981	4	1	1	0	28	2292	0	1
21991	4	1	1	0	28	2292	0	1
22001	4	1	1	0	28	2292	0	1
22011	4	1	1	0	28	2292	0	1
22021	4	1	1	0	28	2292	0	1
22031	4	1	1	0	28	2292	0	1
22041	4	1	1	0	28	2292	0	1
22051	4	1	1	0	28	2292	0	1
22061	4	1	1	0	28	2292	0	1
22071	4	1	1	0	28	2292	0	1
22081	4	1	1	0	28	2292	0	1
22091	4	1	1	0	28	2292	0	1
22101	4	1	1	0	28	2292	0	1
22111	4	1	1	0	28	2292	0	1
22121	4	1	1	0	28	2292	0	1
22131	4	1	1	0	28	2292	0	1
22141	4	1	1	0	28	2292	0	1
22151	4	1	1	0	28	2292	0	1
22161	4	1	1	0	28	2292	0	1
22171	4	1	1	0	28	2292	0	1
22181	4	1	1	0	28	2292	0	1
22191	4	1	1	0	28	2292	0	1
22201	4	1	1	0	28	2292	0	1
22211	4	1	1	0	28	2292	0	1
22221	4	1	1	0	28	2292	0	1
22231	4	1	1	0	28	2292	0	1
22241	4	1	1	0	28	2292	0	1
22251	4	1	1	0	28	2292	0	1
22261	4	1	1	0	28	2292	0	1
22271	4	1	1	0	28	2292	0	1
22281	4	1	1	0	28	2292	0	1
22291	4	1	1	0	28	2292	0	1
22301	4	1	1	0	28	2292	0	1
22311	4	1	1	0	28	2292	0	1
22321	4	1	1	0	28	2292	0	1
22331	4	1	1	0	28	2292	0	1
22341	4	1	1	0	28	2292	0	1
22351	4	1	1	0	28	2292	0	1
22361	4	1	1	0	28	2292	0	1
22371	4	1	1	0	28	2292	0	1
22381	4	1	1	0	28	2292	0	1
22391	4	1	1	0	28	2292	0	1
22401	4	1	1	0	28	2292	0	1
22411	4	1	1	0	28	2292	0	1
22421	4	1	1	0	28	2292	0	1
22431	4	1	1	0	28	2292	0	1
22441	4	1	1	0	28	2292	0	1
22451	4	1	1	0	28	2292	0	1
22461	4	1	1	0	28	2292	0	1
22471	4	1	1	0	28	2292	0	1
22481	4	1	1	0	28	2292	0	1
22491	4	1	1	0	28	2292	0	1
22501	4	1	1	0	28	2292	0	1
22511	4	1	1	0	28	2292	0	1
22521	4	1	1	0	28	2292	0	1
22531	4	1	1	0	28	2292	0	1
22541	4	1	1	0	28	2292	0	1
22551	4	1	1	0	28	2292	0	1
22561	4	1	1	0	28	2292	0	1
22571	4	1	1	0	28	2292	0	1
22581	4	1	1	0	28	2292	0	1
22591	4	1	1	0	28	2292	0	1
22601	4	1	1	0	28	2292	0	1
22611	4	1	1	0	28	2292	0	1
22621	4	1	1	0	28	2292	0	1
22631	4	1	1	0	28	2292	0	1
22641	4	1	1	0	28	2292	0	1
22651	4	1	1	0	28	2292	0	1
22661	4	1	1	0	28	2292	0	1
22671	4	1	1	0	28	2292	0	1
22681	4	1	1	0	28	2292	0	1
22701	4	1	1	0	28	2292	0	1
22711	4	1	1	0	28	2292	0	1
22721	4	1	1	0	28	2292	0	1
22731	4	1	1	0	28	2292	0	1
22741	4	1	1	0	28	2292	0	1
22751	4	1	1	0	28	2292	0	1
22761	4	1	1	0	28	2292	0	1
22771	4	1	1	0	28	2292	0	1
22781	4	1	1	0	28	2292	0	1
22791	4	1	1	0	28	2292	0	1
22801	4	1	1	0	28	2292	0	1
22811	4	1	1	0	28	2292	0	1
22821	4	1	1	0	28	2292	0	1
22831	4	1	1	0	28	2292	0	1
22841	4	1	1	0	28	2292	0	1
22851	4	1	1	0	28	2292	0	1
22861	4	1	1	0	28	2292	0	1
22871	4	1	1	0	28	2292	0	1
22881	4	1	1	0	28	2292	0	1
22891	4	1	1	0	28	2292	0	1
22901	4	1	1	0	28	2292	0	1
22911	4	1	1	0	28	2292	0	1
22921	4	1	1	0	28	2292	0	1
22931	4	1	1	0	28	2292	0	1
22941	4	1	1	0	28	2292	0	1
22951	4	1	1	0	28	2292	0	1
22961	4	1	1	0	28	2292	0	1
22971	4	1	1	0	28	2292	0	1
22981	4	1	1	0	28	2292	0	1
22991	4	1	1	0	28	2292	0	1
23001	4	1	1	0	28	2292	0	1
23011	4	1	1	0	28	2292	0	1
23021	4	1	1	0	28	2292	0	1
23031	4	1	1	0	28	2292	0	1
23041	4	1	1	0	28	2292	0	1
23051	4	1	1	0	28	2292	0	1
23061	4	1	1	0	28	2292	0	1
23071	4	1	1	0	28	2292	0	1
23081	4	1	1	0	28	2292	0	1
23091	4	1	1	0	28	2292	0	1
23101	4	1	1	0	28	2292	0	1
23111	4	1	1	0	28	2292	0	1
23121	4	1	1	0	28	2292	0	1
23131	4	1	1	0	28	2292	0	1
23141	4	1	1	0	28	2292	0	1
23151	4	1	1	0	28	2292	0	1
23161	4	1	1	0	28	2292	0	1
23171	4	1	1	0	28	2292	0	1
23181	4	1	1	0	28	2292	0	1
23201	4	1	1	0	28	2292	0	1
23211	4	1	1	0	28	2292	0	1
23221	4	1	1	0	28	2292	0	1
23231	4	1	1	0	28	2292	0	1
23241	4	1	1	0	28	2292	0	1
23251	4	1	1	0	28	2292	0	1
23261	4	1	1	0	28	2292	0	1
23271	4	1	1	0	28	2292	0	1
23281	4	1	1	0	28	2292	0	1
23291	4	1	1	0	28	2292	0	1
23301	4	1	1	0	28	2292	0	1
23311	4	1	1	0	28	2292	0	1
23321	4	1	1	0	28	2292	0	1
23331	4	1	1	0	28	2292	0	1
23341	4	1	1	0	28	2292	0	1
23351	4	1	1	0	28	2292	0	1
23361	4	1	1	0	28	2292	0	1
23371	4	1	1	0	28	2292	0	1
23381	4	1	1	0	28	2292	0	1
23391	4	1	1	0	28	2292	0	1
23401	4	1	1	0	28	2292	0	1
23411	4	1	1	0	28	2292	0	1
23421	4	1	1	0	28	2292	0	1
23451	4	1	1	0	28	2292	0	1
23452	4	1	1	0	28	2292	0	1
23461	4	1	1	0	28	2292	0	1
23471	4	1	1	0	28	2292	0	1
23481	4	1	1	0	28	2292	0	1
23491	4	1	1	0	28	2292	0	1
23501	4	1	1	0	28	2292	0	1
23511	4	1	1	0	28	2292	0	1
23521	4	1	1	0	28	2292	0	1
23531	4	1	1	0	28	2292	0	1
23541	4	1	1	0	28	2292	0	1
23551	4	1	1	0	28	2292	0	1
23561	4	1	1	0	28	2292	0	1
23571	4	1	1	0	28	2292	0	1
23581	4	1	1	0	28	2292	0	1
23591	4	1	1	0	28	2292	0	1
23601	4	1	1	0	28	2292	0	1
23621	4	1	1	0	28	2292	0	1
23631	4	1	1	0	28	2292	0	1
23641	4	1	1	0	28	2292	0	1
23651	4	1	1	0	28	2292	0	1
23661	4	1	1	0	28	2292	0	1
23671	4	1	1	0	28	2292	0	1
23681	4	1	1	0	28	2292	0	1
23691	4	1	1	0	28	2292	0	1
23701	4	1	1	0	28	2292	0	1
23711	4	1	1	0	28	2292	0	1
23721	4	1	1	0	28	2292	0	1
23731	4	1	1	0	28	2292	0	1
23741	4	1	1	0	28	2292	0	1
23751	4	1	1	0	28	2292	0	1
23761	4	1	1	0	28	2292	0	1
23771	4	1	1	0	28	2292	0	1
23781	4	1	1	0	28	2292	0	1
23791	4	1	1	0	28	2292	0	1
23801	4	1	1	0	28	2292	0	1
23811	4	1	1	0	28	2292	0	1
23821	4	1	1	0	28	2292	0	1
23831	4	1	1	0	28	2292	0	1
23841	4	1	1	0	28	2292	0	1
23851	4	1	1	0	28	2292	0	1
23861	4	1	1	0	28	2292	0	1
23871	4	1	1	0	28	2292	0	1
23881	4	1	1	0	28	2292	0	1
23891	4	1	1	0	28	2292	0	1
23901	4	1	1	0	28	2292	0	1
23911	4	1	1	0	28	2292	0	1
23921	4	1	1	0	28	2292	0	1
23931	4	1	1	0	28	2292	0	1
23941	4	1	1	0	28	2292	0	1
23951	4	1	1	0	28	2292	0	1
23961	4	1	1	0	28	2292	0	1
23971	4	1	1	0	28	2292	0	1
23981	4	1	1	0	28	2292	0	1
23991	4	1	1	0	28	2292	0	1
24001	4	1	1	0	28	2292	0	1
24011	4	1	1	0	28	2292	0	1
24021	4	1	1	0	28	2292	0	1
24031	4	1	1	0	28	2292	0	1
24041	4	1	1	0	28	2292	0	1
24051	4	1	1	0	28	2292	0	1
24061	4	1	1	0	28	2292	0	1
24071	4	1	1	0	28	2292	0	1
24081	4	1	1	0	28	2292	0	1
24091	4	1	1	0	28	2292	0	1
24101	4	1	1	0	28	2292	0	1
24111	4	1	1	0	28	2292	0	1
24121	4	1	1	0	28	2292	0	1
24131	4	1	1	0	28	2292	0	1
24141	4	1	1	0	28	2292	0	1
24151	4	1	1	0	28	2292	0	1
24161	4	1	1	0	28	2292	0	1
24171	4	1	1	0	28	2292	0	1
24181	4	1	1	0	28	2292	0	1
24191	4	1	1	0	28	2292	0	1
24201	4	1	1	0	28	2292	0	1
24211	4	1	1	0	28	2292	0	1
24221	4	1	1	0	28	2292	0	1
24231	4	1	1	0	28	2292	0	1
24241	4	1	1	0	28	2292	0	1
24251	4	1	1	0	28	2292	0	1
24261	4	1	1	0	28	2292	0	1
24271	4	1	1	0	28	2292	0	1
24281	4	1	1	0	28	2292	0	1
24291	4	1	1	0	28	2292	0	1
24301	4	1	1	0	28	2292	0	1
24311	4	1	1	0	28	2292	0	1
24321	4	1	1	0	28	2292	0	1
24331	4	1	1	0	28	2292	0	1
24341	4	1	1	0	28	2292	0	1
24351	4	1	1	0	28	2292	0	1
24361	4	1	1	0	28	2292	0	1
24371	4	1	1	0	28	2292	0	1
24381	4	1	1	0	28	2292	0	1
24391	4	1	1	0	28	2292	0	1
24401	4	1	1	0	28	2292	0	1
24411	4	1	1	0	28	2292	0	1
24421	4	1	1	0	28	2292	0	1
24431	4	1	1	0	28	2292	0	1
24441	4	1	1	0	28	2292	0	1
24451	4	1	1	0	28	2292	0	1
24461	4	1	1	0	28	2292	0	1
24471	4	1	1	0	28	2292	0	1
24481	4	1	1	0	28	2292	0	1
24491	4	1	1	0	28	2292	0	1
24501	4	1	1	0	28	2292	0	1
24511	4	1	1	0	28	2292	0	1
24521	4	1	1	0	28	2292	0	1
24531	4	1	1	0	28	2292	0	1
24541	4	1	1	0	28	2292	0	1
24551	4	1	1	0	28	2292	0	1
24561	4	1	1	0	28	2292	0	1
24571	4	1	1	0	28	2292	0	1
24581	4	1	1	0	28	2292	0	1
24591	4	1	1	0	28	2292	0	1
24601	4	1	1	0	28	2292	0	1
24611	4	1	1	0	28	2292	0	1
24621	4	1	1	0	28	2292	0	1
24631	4	1	1	0	28	2292	0	1
24641	4	1	1	0	28	2292	0	1
24651	4	1	1	0	28	2292	0	1
24661	4	1	1	0	28	2292	0	1
24671	4	1	1	0	28	2292	0	1
24681	4	1	1	0	28	2292	0	1
24691	4	1	1	0	28	2292	0	1
24701	4	1	1	0	28	2292	0	1
24711	4	1	1	0	28	2292	0	1
24721	4	1	1	0	28	2292	0	1
24731	4	1	1	0	28	2292	0	1
24741	4	1	1	0	28	2292	0	1
24751	4	1	1	0	28	2292	0	1
24761	4	1	1	0	28	2292	0	1
24771	4	1	1	0	28	2292	0	1
24781	4	1	1	0	28	2292	0	1
24791	4	1	1	0	28	2292	0	1
24801	4	1	1	0	28	2292	0	1
24811	4	1	1	0	28	2292	0	1
24821	4	1	1	0	28	2292	0	1
24831	4	1	1	0	28	2292	0	1
24841	4	1	1	0	28	2292	0	1
24851	4	1	1	0	28	2292	0	1
24861	4	1	1	0	28	2292	0	1
24871	4	1	1	0	28	2292	0	1
24881	4	1	1	0	28	2292	0	1
24891	4	1	1	0	28	2292	0	1
24901	4	1	1	0	28	2292	0	1
24911	4	1	1	0	28	2292	0	1
24921	4	1	1	0	28	2292	0	1
24931	4	1	1	0	28	2292	0	1
24941	4	1	1	0	28	2292	0	1
24951	4	1	1	0	28	2292	0	1
24961	4	1	1	0	28	2292	0	1
24971	4	1	1	0	28	2292	0	1
24981	4	1	1	0	28	2292	0	1
24991	4	1	1	0	28	2292	0	1
25001	4	1	1	0	28	2292	0	1
