% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
20.075	4	1	2008	6	1	28	2292
20.085	4	1	2009	6	1	28	2292
20.095	4	1	2010	6	1	28	2292
20.105	4	1	2011	6	1	28	2292
20.115	4	1	2012	6	1	28	2292
20.125	4	1	2013	6	1	28	2292
20.135	4	1	2014	6	1	28	2292
20.145	4	1	2015	6	1	28	2292
20.155	4	1	2016	6	1	28	2292
20.165	4	1	2017	6	1	28	2292
20.175	4	1	2018	6	1	28	2292
20.185	4	1	2019	6	1	28	2292
20.195	4	1	2020	6	1	28	2292
20.205	4	1	2021	6	1	28	2292
20.215	4	1	2022	6	1	28	2292
20.225	4	1	2023	6	1	28	2292
20.235	4	1	2024	6	1	28	2292
20.245	4	1	2025	6	1	28	2292
20.255	4	1	2026	6	1	28	2292
20.265	4	1	2027	6	1	28	2292
20.275	4	1	2028	6	1	28	2292
20.285	4	1	2029	6	1	28	2292
20.295	4	1	2030	6	1	28	2292
20.305	4	1	2031	6	1	28	2292
20.315	4	1	2032	6	1	28	2292
20.325	4	1	2033	6	1	28	2292
20.335	4	1	2034	6	1	28	2292
20.345	4	1	2035	6	1	28	2292
20.355	4	1	2036	6	1	28	2292
20.365	4	1	2037	6	1	28	2292
20.375	4	1	2038	6	1	28	2292
20.385	4	1	2039	6	1	28	2292
20.395	4	1	2040	6	1	28	2292
20.405	4	1	2041	6	1	28	2292
20.415	4	1	2042	6	1	28	2292
20.425	4	1	2043	6	1	28	2292
20.435	4	1	2044	6	1	28	2292
20.445	4	1	2045	6	1	28	2292
20.455	4	1	2046	6	1	28	2292
20.465	4	1	2047	6	1	28	2292
20.475	4	1	2048	6	1	28	2292
20.485	4	1	2049	6	1	28	2292
20.495	4	1	2050	6	1	28	2292
20.505	4	1	2051	6	1	28	2292
20.515	4	1	2052	6	1	28	2292
20.525	4	1	2053	6	1	28	2292
20.535	4	1	2054	6	1	28	2292
20.545	4	1	2055	6	1	28	2292
20.555	4	1	2056	6	1	28	2292
20.565	4	1	2057	6	1	28	2292
20.575	4	1	2058	6	1	28	2292
20.585	4	1	2059	6	1	28	2292
20.595	4	1	2060	6	1	28	2292
20.605	4	1	2061	6	1	28	2292
20.615	4	1	2062	6	1	28	2292
20.625	4	1	2063	6	1	28	2292
20.635	4	1	2064	6	1	28	2292
20.645	4	1	2065	6	1	28	2292
20.655	4	1	2066	6	1	28	2292
20.665	4	1	2067	6	1	28	2292
20.675	4	1	2068	6	1	28	2292
20.685	4	1	2069	6	1	28	2292
20.695	4	1	2070	6	1	28	2292
20.705	4	1	2071	6	1	28	2292
20.715	4	1	2072	6	1	28	2292
20.725	4	1	2073	6	1	28	2292
20.735	4	1	2074	6	1	28	2292
20.745	4	1	2075	6	1	28	2292
20.755	4	1	2076	6	1	28	2292
20.765	4	1	2077	6	1	28	2292
20.775	4	1	2078	6	1	28	2292
20.785	4	1	2079	6	1	28	2292
20.795	4	1	2080	6	1	28	2292
20.805	4	1	2081	6	1	28	2292
20.815	4	1	2082	6	1	28	2292
20.825	4	1	2083	6	1	28	2292
20.835	4	1	2084	6	1	28	2292
20.845	4	1	2085	6	1	28	2292
20.855	4	1	2086	6	1	28	2292
20.865	4	1	2087	6	1	28	2292
20.875	4	1	2088	6	1	28	2292
20.885	4	1	2089	6	1	28	2292
20.895	4	1	2090	6	1	28	2292
20.905	4	1	2091	6	1	28	2292
20.915	4	1	2092	6	1	28	2292
20.925	4	1	2093	6	1	28	2292
20.935	4	1	2094	6	1	28	2292
20.945	4	1	2095	6	1	28	2292
20.955	4	1	2096	6	1	28	2292
20.965	4	1	2097	6	1	28	2292
20.975	4	1	2098	6	1	28	2292
20.985	4	1	2099	6	1	28	2292
20.995	4	1	2100	6	1	28	2292
21.005	4	1	2101	6	1	28	2292
21.015	4	1	2102	6	1	28	2292
21.025	4	1	2103	6	1	28	2292
21.035	4	1	2104	6	1	28	2292
21.045	4	1	2105	6	1	28	2292
21.055	4	1	2106	6	1	28	2292
21.065	4	1	2107	6	1	28	2292
21.075	4	1	2108	6	1	28	2292
21.085	4	1	2109	6	1	28	2292
21.095	4	1	2110	6	1	28	2292
21.105	4	1	2111	6	1	28	2292
21.115	4	1	2112	6	1	28	2292
21.125	4	1	2113	6	1	28	2292
21.135	4	1	2114	6	1	28	2292
21.145	4	1	2115	6	1	28	2292
21.155	4	1	2116	6	1	28	2292
21.165	4	1	2117	6	1	28	2292
21.175	4	1	2118	6	1	28	2292
21.185	4	1	2119	6	1	28	2292
21.195	4	1	2120	6	1	28	2292
21.205	4	1	2121	6	1	28	2292
21.215	4	1	2122	6	1	28	2292
21.225	4	1	2123	6	1	28	2292
21.235	4	1	2124	6	1	28	2292
21.245	4	1	2125	6	1	28	2292
21.255	4	1	2126	6	1	28	2292
21.265	4	1	2127	6	1	28	2292
21.275	4	1	2128	6	1	28	2292
21.285	4	1	2129	6	1	28	2292
21.295	4	1	2130	6	1	28	2292
21.305	4	1	2131	6	1	28	2292
21.315	4	1	2132	6	1	28	2292
21.325	4	1	2133	6	1	28	2292
21.335	4	1	2134	6	1	28	2292
21.345	4	1	2135	6	1	28	2292
21.355	4	1	2136	6	1	28	2292
21.365	4	1	2137	6	1	28	2292
21.375	4	1	2138	6	1	28	2292
21.385	4	1	2139	6	1	28	2292
21.395	4	1	2140	6	1	28	2292
21.405	4	1	2141	6	1	28	2292
21.415	4	1	2142	6	1	28	2292
21.425	4	1	2143	6	1	28	2292
21.435	4	1	2144	6	1	28	2292
21.445	4	1	2145	6	1	28	2292
21.455	4	1	2146	6	1	28	2292
21.465	4	1	2147	6	1	28	2292
21.475	4	1	2148	6	1	28	2292
21.485	4	1	2149	6	1	28	2292
21.495	4	1	2150	6	1	28	2292
21.505	4	1	2151	6	1	28	2292
21.515	4	1	2152	6	1	28	2292
21.525	4	1	2153	6	1	28	2292
21.535	4	1	2154	6	1	28	2292
21.545	4	1	2155	6	1	28	2292
21.555	4	1	2156	6	1	28	2292
21.565	4	1	2157	6	1	28	2292
21.575	4	1	2158	6	1	28	2292
21.585	4	1	2159	6	1	28	2292
21.595	4	1	2160	6	1	28	2292
21.605	4	1	2161	6	1	28	2292
21.615	4	1	2162	6	1	28	2292
21.625	4	1	2163	6	1	28	2292
21.635	4	1	2164	6	1	28	2292
21.645	4	1	2165	6	1	28	2292
21.655	4	1	2166	6	1	28	2292
21.665	4	1	2167	6	1	28	2292
21.675	4	1	2168	6	1	28	2292
21.685	4	1	2169	6	1	28	2292
21.695	4	1	2170	6	1	28	2292
21.705	4	1	2171	6	1	28	2292
21.715	4	1	2172	6	1	28	2292
21.725	4	1	2173	6	1	28	2292
21.735	4	1	2174	6	1	28	2292
21.745	4	1	2175	6	1	28	2292
21.755	4	1	2176	6	1	28	2292
21.765	4	1	2177	6	1	28	2292
21.775	4	1	2178	6	1	28	2292
21.785	4	1	2179	6	1	28	2292
21.795	4	1	2180	6	1	28	2292
21.805	4	1	2181	6	1	28	2292
21.815	4	1	2182	6	1	28	2292
21.825	4	1	2183	6	1	28	2292
21.835	4	1	2184	6	1	28	2292
21.845	4	1	2185	6	1	28	2292
21.855	4	1	2186	6	1	28	2292
21.865	4	1	2187	6	1	28	2292
21.875	4	1	2188	6	1	28	2292
21.885	4	1	2189	6	1	28	2292
21.895	4	1	2190	6	1	28	2292
21.905	4	1	2191	6	1	28	2292
21.915	4	1	2192	6	1	28	2292
21.925	4	1	2193	6	1	28	2292
21.935	4	1	2194	6	1	28	2292
21.945	4	1	2195	6	1	28	2292
21.955	4	1	2196	6	1	28	2292
21.965	4	1	2197	6	1	28	2292
21.975	4	1	2198	6	1	28	2292
21.985	4	1	2199	6	1	28	2292
21.995	4	1	2200	6	1	28	2292
22.005	4	1	2201	6	1	28	2292
22.015	4	1	2202	6	1	28	2292
22.025	4	1	2203	6	1	28	2292
22.035	4	1	2204	6	1	28	2292
22.045	4	1	2205	6	1	28	2292
22.055	4	1	2206	6	1	28	2292
22.065	4	1	2207	6	1	28	2292
22.075	4	1	2208	6	1	28	2292
22.085	4	1	2209	6	1	28	2292
22.095	4	1	2210	6	1	28	2292
22.105	4	1	2211	6	1	28	2292
22.115	4	1	2212	6	1	28	2292
22.125	4	1	2213	6	1	28	2292
22.135	4	1	2214	6	1	28	2292
22.145	4	1	2215	6	1	28	2292
22.155	4	1	2216	6	1	28	2292
22.165	4	1	2217	6	1	28	2292
22.175	4	1	2218	6	1	28	2292
22.185	4	1	2219	6	1	28	2292
22.195	4	1	2220	6	1	28	2292
22.205	4	1	2221	6	1	28	2292
22.215	4	1	2222	6	1	28	2292
22.225	4	1	2223	6	1	28	2292
22.235	4	1	2224	6	1	28	2292
22.245	4	1	2225	6	1	28	2292
22.255	4	1	2226	6	1	28	2292
22.265	4	1	2227	6	1	28	2292
22.275	4	1	2228	6	1	28	2292
22.285	4	1	2229	6	1	28	2292
22.295	4	1	2230	6	1	28	2292
22.305	4	1	2231	6	1	28	2292
22.315	4	1	2232	6	1	28	2292
22.325	4	1	2233	6	1	28	2292
22.335	4	1	2234	6	1	28	2292
22.345	4	1	2235	6	1	28	2292
22.355	4	1	2236	6	1	28	2292
22.365	4	1	2237	6	1	28	2292
22.375	4	1	2238	6	1	28	2292
22.385	4	1	2239	6	1	28	2292
22.395	4	1	2240	6	1	28	2292
22.405	4	1	2241	6	1	28	2292
22.415	4	1	2242	6	1	28	2292
22.425	4	1	2243	6	1	28	2292
22.435	4	1	2244	6	1	28	2292
22.445	4	1	2245	6	1	28	2292
22.455	4	1	2246	6	1	28	2292
22.465	4	1	2247	6	1	28	2292
22.475	4	1	2248	6	1	28	2292
22.485	4	1	2249	6	1	28	2292
22.495	4	1	2250	6	1	28	2292
22.505	4	1	2251	6	1	28	2292
22.515	4	1	2252	6	1	28	2292
22.525	4	1	2253	6	1	28	2292
22.535	4	1	2254	6	1	28	2292
22.545	4	1	2255	6	1	28	2292
22.555	4	1	2256	6	1	28	2292
22.565	4	1	2257	6	1	28	2292
22.575	4	1	2258	6	1	28	2292
22.585	4	1	2259	6	1	28	2292
22.595	4	1	2260	6	1	28	2292
22.605	4	1	2261	6	1	28	2292
22.615	4	1	2262	6	1	28	2292
22.625	4	1	2263	6	1	28	2292
22.635	4	1	2264	6	1	28	2292
22.645	4	1	2265	6	1	28	2292
22.655	4	1	2266	6	1	28	2292
22.665	4	1	2267	6	1	28	2292
22.675	4	1	2268	6	1	28	2292
22.685	4	1	2269	6	1	28	2292
22.695	4	1	2270	6	1	28	2292
22.705	4	1	2271	6	1	28	2292
22.715	4	1	2272	6	1	28	2292
22.725	4	1	2273	6	1	28	2292
22.735	4	1	2274	6	1	28	2292
22.745	4	1	2275	6	1	28	2292
22.755	4	1	2276	6	1	28	2292
22.765	4	1	2277	6	1	28	2292
22.775	4	1	2278	6	1	28	2292
22.785	4	1	2279	6	1	28	2292
22.795	4	1	2280	6	1	28	2292
22.805	4	1	2281	6	1	28	2292
22.815	4	1	2282	6	1	28	2292
22.825	4	1	2283	6	1	28	2292
22.835	4	1	2284	6	1	28	2292
22.845	4	1	2285	6	1	28	2292
22.855	4	1	2286	6	1	28	2292
22.865	4	1	2287	6	1	28	2292
22.875	4	1	2288	6	1	28	2292
22.885	4	1	2289	6	1	28	2292
22.895	4	1	2290	6	1	28	2292
22.905	4	1	2291	6	1	28	2292
22.915	4	1	2292	6	1	28	2292
22.925	4	1	2293	6	1	28	2292
22.935	4	1	2294	6	1	28	2292
22.945	4	1	2295	6	1	28	2292
22.955	4	1	2296	6	1	28	2292
22.965	4	1	2297	6	1	28	2292
22.975	4	1	2298	6	1	28	2292
22.985	4	1	2299	6	1	28	2292
22.995	4	1	2300	6	1	28	2292
23.005	4	1	2301	6	1	28	2292
23.015	4	1	2302	6	1	28	2292
23.025	4	1	2303	6	1	28	2292
23.035	4	1	2304	6	1	28	2292
23.045	4	1	2305	6	1	28	2292
23.055	4	1	2306	6	1	28	2292
23.065	4	1	2307	6	1	28	2292
23.075	4	1	2308	6	1	28	2292
23.085	4	1	2309	6	1	28	2292
23.095	4	1	2310	6	1	28	2292
23.105	4	1	2311	6	1	28	2292
23.115	4	1	2312	6	1	28	2292
23.125	4	1	2313	6	1	28	2292
23.135	4	1	2314	6	1	28	2292
23.145	4	1	2315	6	1	28	2292
23.155	4	1	2316	6	1	28	2292
23.165	4	1	2317	6	1	28	2292
23.175	4	1	2318	6	1	28	2292
23.185	4	1	2319	6	1	28	2292
23.195	4	1	2320	6	1	28	2292
23.205	4	1	2321	6	1	28	2292
23.215	4	1	2322	6	1	28	2292
23.225	4	1	2323	6	1	28	2292
23.235	4	1	2324	6	1	28	2292
23.245	4	1	2325	6	1	28	2292
23.255	4	1	2326	6	1	28	2292
23.265	4	1	2327	6	1	28	2292
23.275	4	1	2328	6	1	28	2292
23.285	4	1	2329	6	1	28	2292
23.295	4	1	2330	6	1	28	2292
23.305	4	1	2331	6	1	28	2292
23.315	4	1	2332	6	1	28	2292
23.325	4	1	2333	6	1	28	2292
23.335	4	1	2334	6	1	28	2292
23.345	4	1	2335	6	1	28	2292
23.355	4	1	2336	6	1	28	2292
23.365	4	1	2337	6	1	28	2292
23.375	4	1	2338	6	1	28	2292
23.385	4	1	2339	6	1	28	2292
23.395	4	1	2340	6	1	28	2292
23.405	4	1	2341	6	1	28	2292
23.415	4	1	2342	6	1	28	2292
23.425	4	1	2343	6	1	28	2292
23.435	4	1	2344	6	1	28	2292
23.445	4	1	2345	6	1	28	2292
23.446	4	1	2345	7	1	28	2292
23.455	4	1	2346	6	1	28	2292
23.465	4	1	2347	6	1	28	2292
23.475	4	1	2348	6	1	28	2292
23.485	4	1	2349	6	1	28	2292
23.495	4	1	2350	6	1	28	2292
23.505	4	1	2351	6	1	28	2292
23.515	4	1	2352	6	1	28	2292
23.525	4	1	2353	6	1	28	2292
23.535	4	1	2354	6	1	28	2292
23.545	4	1	2355	6	1	28	2292
23.555	4	1	2356	6	1	28	2292
23.565	4	1	2357	6	1	28	2292
23.575	4	1	2358	6	1	28	2292
23.585	4	1	2359	6	1	28	2292
23.595	4	1	2360	6	1	28	2292
23.605	4	1	2361	6	1	28	2292
23.615	4	1	2362	6	1	28	2292
23.625	4	1	2363	6	1	28	2292
23.635	4	1	2364	6	1	28	2292
23.645	4	1	2365	6	1	28	2292
23.655	4	1	2366	6	1	28	2292
23.665	4	1	2367	6	1	28	2292
23.675	4	1	2368	6	1	28	2292
23.685	4	1	2369	6	1	28	2292
23.695	4	1	2370	6	1	28	2292
23.705	4	1	2371	6	1	28	2292
23.715	4	1	2372	6	1	28	2292
23.725	4	1	2373	6	1	28	2292
23.735	4	1	2374	6	1	28	2292
23.745	4	1	2375	6	1	28	2292
23.755	4	1	2376	6	1	28	2292
23.765	4	1	2377	6	1	28	2292
23.775	4	1	2378	6	1	28	2292
23.785	4	1	2379	6	1	28	2292
23.795	4	1	2380	6	1	28	2292
23.805	4	1	2381	6	1	28	2292
23.815	4	1	2382	6	1	28	2292
23.825	4	1	2383	6	1	28	2292
23.835	4	1	2384	6	1	28	2292
23.845	4	1	2385	6	1	28	2292
23.855	4	1	2386	6	1	28	2292
23.865	4	1	2387	6	1	28	2292
23.875	4	1	2388	6	1	28	2292
23.885	4	1	2389	6	1	28	2292
23.895	4	1	2390	6	1	28	2292
23.905	4	1	2391	6	1	28	2292
23.915	4	1	2392	6	1	28	2292
23.925	4	1	2393	6	1	28	2292
23.935	4	1	2394	6	1	28	2292
23.945	4	1	2395	6	1	28	2292
23.955	4	1	2396	6	1	28	2292
23.965	4	1	2397	6	1	28	2292
23.975	4	1	2398	6	1	28	2292
23.985	4	1	2399	6	1	28	2292
23.995	4	1	2400	6	1	28	2292
24.005	4	1	2401	6	1	28	2292
24.015	4	1	2402	6	1	28	2292
24.025	4	1	2403	6	1	28	2292
24.035	4	1	2404	6	1	28	2292
24.045	4	1	2405	6	1	28	2292
24.055	4	1	2406	6	1	28	2292
24.065	4	1	2407	6	1	28	2292
24.075	4	1	2408	6	1	28	2292
24.085	4	1	2409	6	1	28	2292
24.095	4	1	2410	6	1	28	2292
24.105	4	1	2411	6	1	28	2292
24.115	4	1	2412	6	1	28	2292
24.125	4	1	2413	6	1	28	2292
24.135	4	1	2414	6	1	28	2292
24.145	4	1	2415	6	1	28	2292
24.155	4	1	2416	6	1	28	2292
24.165	4	1	2417	6	1	28	2292
24.175	4	1	2418	6	1	28	2292
24.185	4	1	2419	6	1	28	2292
24.195	4	1	2420	6	1	28	2292
24.205	4	1	2421	6	1	28	2292
24.215	4	1	2422	6	1	28	2292
24.225	4	1	2423	6	1	28	2292
24.235	4	1	2424	6	1	28	2292
24.245	4	1	2425	6	1	28	2292
24.255	4	1	2426	6	1	28	2292
24.265	4	1	2427	6	1	28	2292
24.275	4	1	2428	6	1	28	2292
24.285	4	1	2429	6	1	28	2292
24.295	4	1	2430	6	1	28	2292
24.305	4	1	2431	6	1	28	2292
24.315	4	1	2432	6	1	28	2292
24.325	4	1	2433	6	1	28	2292
24.335	4	1	2434	6	1	28	2292
24.345	4	1	2435	6	1	28	2292
24.355	4	1	2436	6	1	28	2292
24.365	4	1	2437	6	1	28	2292
24.375	4	1	2438	6	1	28	2292
24.385	4	1	2439	6	1	28	2292
24.395	4	1	2440	6	1	28	2292
24.405	4	1	2441	6	1	28	2292
24.415	4	1	2442	6	1	28	2292
24.425	4	1	2443	6	1	28	2292
24.435	4	1	2444	6	1	28	2292
24.445	4	1	2445	6	1	28	2292
24.455	4	1	2446	6	1	28	2292
24.465	4	1	2447	6	1	28	2292
24.475	4	1	2448	6	1	28	2292
24.485	4	1	2449	6	1	28	2292
24.495	4	1	2450	6	1	28	2292
24.505	4	1	2451	6	1	28	2292
24.515	4	1	2452	6	1	28	2292
24.525	4	1	2453	6	1	28	2292
24.535	4	1	2454	6	1	28	2292
24.545	4	1	2455	6	1	28	2292
24.555	4	1	2456	6	1	28	2292
24.565	4	1	2457	6	1	28	2292
24.575	4	1	2458	6	1	28	2292
24.585	4	1	2459	6	1	28	2292
24.595	4	1	2460	6	1	28	2292
24.605	4	1	2461	6	1	28	2292
24.615	4	1	2462	6	1	28	2292
24.625	4	1	2463	6	1	28	2292
24.635	4	1	2464	6	1	28	2292
24.645	4	1	2465	6	1	28	2292
24.655	4	1	2466	6	1	28	2292
24.665	4	1	2467	6	1	28	2292
24.675	4	1	2468	6	1	28	2292
24.685	4	1	2469	6	1	28	2292
24.695	4	1	2470	6	1	28	2292
24.705	4	1	2471	6	1	28	2292
24.715	4	1	2472	6	1	28	2292
24.725	4	1	2473	6	1	28	2292
24.735	4	1	2474	6	1	28	2292
24.745	4	1	2475	6	1	28	2292
24.755	4	1	2476	6	1	28	2292
24.765	4	1	2477	6	1	28	2292
24.775	4	1	2478	6	1	28	2292
24.785	4	1	2479	6	1	28	2292
24.795	4	1	2480	6	1	28	2292
24.805	4	1	2481	6	1	28	2292
24.815	4	1	2482	6	1	28	2292
24.825	4	1	2483	6	1	28	2292
24.835	4	1	2484	6	1	28	2292
24.845	4	1	2485	6	1	28	2292
24.855	4	1	2486	6	1	28	2292
24.865	4	1	2487	6	1	28	2292
24.875	4	1	2488	6	1	28	2292
24.885	4	1	2489	6	1	28	2292
24.895	4	1	2490	6	1	28	2292
24.905	4	1	2491	6	1	28	2292
24.915	4	1	2492	6	1	28	2292
24.925	4	1	2493	6	1	28	2292
24.935	4	1	2494	6	1	28	2292
24.945	4	1	2495	6	1	28	2292
24.955	4	1	2496	6	1	28	2292
24.965	4	1	2497	6	1	28	2292
24.975	4	1	2498	6	1	28	2292
24.985	4	1	2499	6	1	28	2292
24.995	4	1	2500	6	1	28	2292
