% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
18543	3	1	1	0	0	28	2196	0	1	1
18553	3	1	1	0	0	28	2196	0	1	1
18563	3	1	1	0	0	28	2196	0	1	1
18583	3	1	1	0	0	28	2196	0	1	1
18593	3	1	1	0	0	28	2196	0	1	1
18603	3	1	1	0	0	28	2196	0	1	1
18613	3	1	1	0	0	28	2196	0	1	1
18623	3	1	1	0	0	28	2196	0	1	1
18633	3	1	1	0	0	28	2196	0	1	1
18643	3	1	1	0	0	28	2196	0	1	1
18653	3	1	1	0	0	28	2196	0	1	1
18663	3	1	1	0	0	28	2196	0	1	1
18673	3	1	1	0	0	28	2196	0	1	1
18683	3	1	1	0	0	28	2196	0	1	1
18693	3	1	1	0	0	28	2196	0	1	1
18703	3	1	1	0	0	28	2196	0	1	1
18713	3	1	1	0	0	28	2196	0	1	1
18723	3	1	1	0	0	28	2196	0	1	1
18733	3	1	1	0	0	28	2196	0	1	1
18743	3	1	1	0	0	28	2196	0	1	1
18753	3	1	1	0	0	28	2196	0	1	1
18773	3	1	1	0	0	28	2196	0	1	1
18793	3	1	1	0	0	28	2196	0	1	1
18803	3	1	1	0	0	28	2196	0	1	1
18813	3	1	1	0	0	28	2196	0	1	1
18823	3	1	1	0	0	28	2196	0	1	1
18833	3	1	1	0	0	28	2196	0	1	1
18843	3	1	1	0	0	28	2196	0	1	1
18853	3	1	1	0	0	28	2196	0	1	1
18863	3	1	1	0	0	28	2196	0	1	1
18873	3	1	1	0	0	28	2196	0	1	1
18883	3	1	1	0	0	28	2196	0	1	1
18893	3	1	1	0	0	28	2196	0	1	1
18903	3	1	1	0	0	28	2196	0	1	1
18913	3	1	1	0	0	28	2196	0	1	1
18923	3	1	1	0	0	28	2196	0	1	1
18933	3	1	1	0	0	28	2196	0	1	1
18943	3	1	1	0	0	28	2196	0	1	1
18953	3	1	1	0	0	28	2196	0	1	1
18963	3	1	1	0	0	28	2196	0	1	1
18973	3	1	1	0	0	28	2196	0	1	1
18983	3	1	1	0	0	28	2196	0	1	1
19013	4	1	1	0	0	28	2196	0	1	1
19023	4	1	1	0	0	28	2196	0	1	1
19033	4	1	1	0	0	28	2196	0	1	1
19043	4	1	1	0	0	28	2196	0	1	1
19053	4	1	1	0	0	28	2196	0	1	1
19063	4	1	1	0	0	28	2196	0	1	1
19073	4	1	1	0	0	28	2196	0	1	1
19083	4	1	1	0	0	28	2196	0	1	1
19093	4	1	1	0	0	28	2196	0	1	1
19103	4	1	1	0	0	28	2196	0	1	1
19113	4	1	1	0	0	28	2196	0	1	1
19123	4	1	1	0	0	28	2196	0	1	1
19133	4	1	1	0	0	28	2196	0	1	1
19143	4	1	1	0	0	28	2196	0	1	1
19153	4	1	1	0	0	28	2196	0	1	1
19163	4	1	1	0	0	28	2196	0	1	1
19173	4	1	1	0	0	28	2196	0	1	1
19183	4	1	1	0	0	28	2196	0	1	1
19193	4	1	1	0	0	28	2196	0	1	1
19203	4	1	1	0	0	28	2196	0	1	1
19213	4	1	1	0	0	28	2196	0	1	1
19223	4	1	1	0	0	28	2196	0	1	1
19233	4	1	1	0	0	28	2196	0	1	1
19253	4	1	1	0	0	28	2196	0	1	1
19263	4	1	1	0	0	28	2196	0	1	1
19273	4	1	1	0	0	28	2196	0	1	1
19283	4	1	1	0	0	28	2196	0	1	1
19293	4	1	1	0	0	28	2196	0	1	1
19303	4	1	1	0	0	28	2196	0	1	1
19313	4	1	1	0	0	28	2196	0	1	1
19323	4	1	1	0	0	28	2196	0	1	1
19333	4	1	1	0	0	28	2196	0	1	1
19343	4	1	1	0	0	28	2196	0	1	1
19353	4	1	1	0	0	28	2196	0	1	1
19363	4	1	1	0	0	28	2196	0	1	1
19373	4	1	1	0	0	28	2196	0	1	1
19383	4	1	1	0	0	28	2196	0	1	1
19393	4	1	1	0	0	28	2196	0	1	1
19403	4	1	1	0	0	28	2196	0	1	1
19413	4	1	1	0	0	28	2196	0	1	1
19423	4	1	1	0	0	28	2196	0	1	1
19433	4	1	1	0	0	28	2196	0	1	1
19443	4	1	1	0	0	28	2196	0	1	1
19453	4	1	1	0	0	28	2196	0	1	1
19463	4	1	1	0	0	28	2196	0	1	1
19473	4	1	1	0	0	28	2196	0	1	1
19483	4	1	1	0	0	28	2196	0	1	1
19493	4	1	1	0	0	28	2196	0	1	1
19503	4	1	1	0	0	28	2196	0	1	1
19513	4	1	1	0	0	28	2196	0	1	1
19523	4	1	1	0	0	28	2196	0	1	1
19543	4	1	1	0	0	28	2196	0	1	1
19553	4	1	1	0	0	28	2196	0	1	1
19563	4	1	1	0	0	28	2196	0	1	1
19573	4	1	1	0	0	28	2196	0	1	1
19583	4	1	1	0	0	28	2196	0	1	1
19593	4	1	1	0	0	28	2196	0	1	1
19603	4	1	1	0	0	28	2196	0	1	1
19613	4	1	1	0	0	28	2196	0	1	1
19623	4	1	1	0	0	28	2196	0	1	1
19633	4	1	1	0	0	28	2196	0	1	1
19643	4	1	1	0	0	28	2196	0	1	1
19653	4	1	1	0	0	28	2196	0	1	1
19663	4	1	1	0	0	28	2196	0	1	1
19673	4	1	1	0	0	28	2196	0	1	1
19683	4	1	1	0	0	28	2196	0	1	1
19693	4	1	1	0	0	28	2196	0	1	1
19703	4	1	1	0	0	28	2196	0	1	1
19713	4	1	1	0	0	28	2196	0	1	1
19723	4	1	1	0	0	28	2196	0	1	1
19743	4	1	1	0	0	28	2196	0	1	1
19753	4	1	1	0	0	28	2196	0	1	1
19763	4	1	1	0	0	28	2196	0	1	1
19773	4	1	1	0	0	28	2196	0	1	1
19783	4	1	1	0	0	28	2196	0	1	1
19803	4	1	1	0	0	28	2196	0	1	1
19813	4	1	1	0	0	28	2196	0	1	1
19823	4	1	1	0	0	28	2196	0	1	1
19833	4	1	1	0	0	28	2196	0	1	1
19843	4	1	1	0	0	28	2196	0	1	1
19853	4	1	1	0	0	28	2196	0	1	1
19863	4	1	1	0	0	28	2196	0	1	1
19873	4	1	1	0	0	28	2196	0	1	1
19883	4	1	1	0	0	28	2196	0	1	1
19893	4	1	1	0	0	28	2196	0	1	1
19903	4	1	1	0	0	28	2196	0	1	1
19913	4	1	1	0	0	28	2196	0	1	1
19923	4	1	1	0	0	28	2196	0	1	1
19933	4	1	1	0	0	28	2196	0	1	1
19943	4	1	1	0	0	28	2196	0	1	1
19953	4	1	1	0	0	28	2196	0	1	1
19963	4	1	1	0	0	28	2196	0	1	1
19973	4	1	1	0	0	28	2196	0	1	1
19983	4	1	1	0	0	28	2196	0	1	1
19993	4	1	1	0	0	28	2196	0	1	1
20003	4	1	1	0	0	28	2196	0	1	1
20013	4	1	1	0	0	28	2196	0	1	1
20023	4	1	1	0	0	28	2196	0	1	1
20033	4	1	1	0	0	28	2196	0	1	1
20043	4	1	1	0	0	28	2196	0	1	1
20053	4	1	1	0	0	28	2196	0	1	1
20063	4	1	1	0	0	28	2196	0	1	1
20073	4	1	1	0	0	28	2196	0	1	1
20083	4	1	1	0	0	28	2196	0	1	1
20093	4	1	1	0	0	28	2196	0	1	1
20103	4	1	1	0	0	28	2196	0	1	1
20123	4	1	1	0	0	28	2196	0	1	1
20133	4	1	1	0	0	28	2196	0	1	1
20143	4	1	1	0	0	28	2196	0	1	1
20153	4	1	1	0	0	28	2196	0	1	1
20163	4	1	1	0	0	28	2196	0	1	1
20173	4	1	1	0	0	28	2196	0	1	1
20183	4	1	1	0	0	28	2196	0	1	1
20193	4	1	1	0	0	28	2196	0	1	1
20203	4	1	1	0	0	28	2196	0	1	1
20213	4	1	1	0	0	28	2196	0	1	1
20223	4	1	1	0	0	28	2196	0	1	1
20233	4	1	1	0	0	28	2196	0	1	1
20243	4	1	1	0	0	28	2196	0	1	1
20253	4	1	1	0	0	28	2196	0	1	1
20263	4	1	1	0	0	28	2196	0	1	1
20273	4	1	1	0	0	28	2196	0	1	1
20283	4	1	1	0	0	28	2196	0	1	1
20293	4	1	1	0	0	28	2196	0	1	1
20303	4	1	1	0	0	28	2196	0	1	1
20323	4	1	1	0	0	28	2196	0	1	1
20333	4	1	1	0	0	28	2196	0	1	1
20343	4	1	1	0	0	28	2196	0	1	1
20353	4	1	1	0	0	28	2196	0	1	1
20363	4	1	1	0	0	28	2196	0	1	1
20373	4	1	1	0	0	28	2196	0	1	1
20383	4	1	1	0	0	28	2196	0	1	1
20393	4	1	1	0	0	28	2196	0	1	1
20403	4	1	1	0	0	28	2196	0	1	1
20413	4	1	1	0	0	28	2196	0	1	1
20423	4	1	1	0	0	28	2196	0	1	1
20433	4	1	1	0	0	28	2196	0	1	1
20443	4	1	1	0	0	28	2196	0	1	1
20453	4	1	1	0	0	28	2196	0	1	1
20463	4	1	1	0	0	28	2196	0	1	1
20473	4	1	1	0	0	28	2196	0	1	1
20483	4	1	1	0	0	28	2196	0	1	1
20493	4	1	1	0	0	28	2196	0	1	1
20503	4	1	1	0	0	28	2196	0	1	1
20513	4	1	1	0	0	28	2196	0	1	1
20523	4	1	1	0	0	28	2196	0	1	1
20533	4	1	1	0	0	28	2196	0	1	1
20543	4	1	1	0	0	28	2196	0	1	1
20553	4	1	1	0	0	28	2196	0	1	1
20563	4	1	1	0	0	28	2196	0	1	1
20573	4	1	1	0	0	28	2196	0	1	1
20583	4	1	1	0	0	28	2196	0	1	1
20593	4	1	1	0	0	28	2196	0	1	1
20603	4	1	1	0	0	28	2196	0	1	1
20613	4	1	1	0	0	28	2196	0	1	1
20623	4	1	1	0	0	28	2196	0	1	1
20633	4	1	1	0	0	28	2196	0	1	1
20643	4	1	1	0	0	28	2196	0	1	1
20653	4	1	1	0	0	28	2196	0	1	1
20663	4	1	1	0	0	28	2196	0	1	1
20673	4	1	1	0	0	28	2196	0	1	1
20683	4	1	1	0	0	28	2196	0	1	1
20693	4	1	1	0	0	28	2196	0	1	1
20703	4	1	1	0	0	28	2196	0	1	1
20713	4	1	1	0	0	28	2196	0	1	1
20723	4	1	1	0	0	28	2196	0	1	1
20733	4	1	1	0	0	28	2196	0	1	1
20743	4	1	1	0	0	28	2196	0	1	1
20753	4	1	1	0	0	28	2196	0	1	1
20763	4	1	1	0	0	28	2196	0	1	1
20773	4	1	1	0	0	28	2196	0	1	1
20783	4	1	1	0	0	28	2196	0	1	1
20793	4	1	1	0	0	28	2196	0	1	1
20803	4	1	1	0	0	28	2196	0	1	1
20813	4	1	1	0	0	28	2196	0	1	1
20823	4	1	1	0	0	28	2196	0	1	1
20833	4	1	1	0	0	28	2196	0	1	1
20843	4	1	1	0	0	28	2196	0	1	1
20853	4	1	1	0	0	28	2196	0	1	1
20863	4	1	1	0	0	28	2196	0	1	1
20883	4	1	1	0	0	28	2196	0	1	1
20893	4	1	1	0	0	28	2196	0	1	1
20903	4	1	1	0	0	28	2196	0	1	1
20913	4	1	1	0	0	28	2196	0	1	1
20923	4	1	1	0	0	28	2196	0	1	1
20933	4	1	1	0	0	28	2196	0	1	1
20943	4	1	1	0	0	28	2196	0	1	1
20953	4	1	1	0	0	28	2196	0	1	1
20963	4	1	1	0	0	28	2196	0	1	1
20973	4	1	1	0	0	28	2196	0	1	1
20983	4	1	1	0	0	28	2196	0	1	1
20993	4	1	1	0	0	28	2196	0	1	1
21003	4	1	1	0	0	28	2196	0	1	1
21013	4	1	1	0	0	28	2196	0	1	1
21023	4	1	1	0	0	28	2196	0	1	1
21033	4	1	1	0	0	28	2196	0	1	1
21043	4	1	1	0	0	28	2196	0	1	1
21063	4	1	1	0	0	28	2196	0	1	1
21073	4	1	1	0	0	28	2196	0	1	1
21083	4	1	1	0	0	28	2196	0	1	1
21093	4	1	1	0	0	28	2196	0	1	1
21103	4	1	1	0	0	28	2196	0	1	1
21113	4	1	1	0	0	28	2196	0	1	1
21123	4	1	1	0	0	28	2196	0	1	1
21133	4	1	1	0	0	28	2196	0	1	1
21143	4	1	1	0	0	28	2196	0	1	1
21153	4	1	1	0	0	28	2196	0	1	1
21163	4	1	1	0	0	28	2196	0	1	1
21173	4	1	1	0	0	28	2196	0	1	1
21183	4	1	1	0	0	28	2196	0	1	1
21193	4	1	1	0	0	28	2196	0	1	1
21203	4	1	1	0	0	28	2196	0	1	1
21213	4	1	1	0	0	28	2196	0	1	1
21223	4	1	1	0	0	28	2196	0	1	1
21233	4	1	1	0	0	28	2196	0	1	1
21243	4	1	1	0	0	28	2196	0	1	1
21253	4	1	1	0	0	28	2196	0	1	1
21263	4	1	1	0	0	28	2196	0	1	1
21273	4	1	1	0	0	28	2196	0	1	1
21283	4	1	1	0	0	28	2196	0	1	1
21293	4	1	1	0	0	28	2196	0	1	1
21303	4	1	1	0	0	28	2196	0	1	1
21313	4	1	1	0	0	28	2196	0	1	1
21323	4	1	1	0	0	28	2196	0	1	1
21333	4	1	1	0	0	28	2196	0	1	1
21353	4	1	1	0	0	28	2196	0	1	1
21363	4	1	1	0	0	28	2196	0	1	1
21373	4	1	1	0	0	28	2196	0	1	1
21383	4	1	1	0	0	28	2196	0	1	1
21393	4	1	1	0	0	28	2196	0	1	1
21403	4	1	1	0	0	28	2196	0	1	1
21413	4	1	1	0	0	28	2196	0	1	1
21423	4	1	1	0	0	28	2196	0	1	1
21433	4	1	1	0	0	28	2196	0	1	1
21443	4	1	1	0	0	28	2196	0	1	1
21453	4	1	1	0	0	28	2196	0	1	1
21463	4	1	1	0	0	28	2196	0	1	1
21473	4	1	1	0	0	28	2196	0	1	1
21483	4	1	1	0	0	28	2196	0	1	1
21493	4	1	1	0	0	28	2196	0	1	1
21503	4	1	1	0	0	28	2196	0	1	1
21513	4	1	1	0	0	28	2196	0	1	1
21523	4	1	1	0	0	28	2196	0	1	1
21533	4	1	1	0	0	28	2196	0	1	1
21543	4	1	1	0	0	28	2196	0	1	1
21553	4	1	1	0	0	28	2196	0	1	1
21563	4	1	1	0	0	28	2196	0	1	1
21573	4	1	1	0	0	28	2196	0	1	1
21583	4	1	1	0	0	28	2196	0	1	1
21593	4	1	1	0	0	28	2196	0	1	1
21603	4	1	1	0	0	28	2196	0	1	1
21613	4	1	1	0	0	28	2196	0	1	1
21623	4	1	1	0	0	28	2196	0	1	1
21633	4	1	1	0	0	28	2196	0	1	1
21643	4	1	1	0	0	28	2196	0	1	1
21653	4	1	1	0	0	28	2196	0	1	1
21663	4	1	1	0	0	28	2196	0	1	1
21673	4	1	1	0	0	28	2196	0	1	1
21683	4	1	1	0	0	28	2196	0	1	1
21693	4	1	1	0	0	28	2196	0	1	1
21703	4	1	1	0	0	28	2196	0	1	1
21713	4	1	1	0	0	28	2196	0	1	1
21723	4	1	1	0	0	28	2196	0	1	1
21733	4	1	1	0	0	28	2196	0	1	1
21743	4	1	1	0	0	28	2196	0	1	1
21753	4	1	1	0	0	28	2196	0	1	1
21763	4	1	1	0	0	28	2196	0	1	1
21773	4	1	1	0	0	28	2196	0	1	1
21783	4	1	1	0	0	28	2196	0	1	1
21793	4	1	1	0	0	28	2196	0	1	1
21803	4	1	1	0	0	28	2196	0	1	1
21813	4	1	1	0	0	28	2196	0	1	1
21823	4	1	1	0	0	28	2196	0	1	1
21833	4	1	1	0	0	28	2196	0	1	1
21843	4	1	1	0	0	28	2196	0	1	1
21853	4	1	1	0	0	28	2196	0	1	1
21863	4	1	1	0	0	28	2196	0	1	1
21873	4	1	1	0	0	28	2196	0	1	1
21883	4	1	1	0	0	28	2196	0	1	1
21893	4	1	1	0	0	28	2196	0	1	1
21903	4	1	1	0	0	28	2196	0	1	1
21913	4	1	1	0	0	28	2196	0	1	1
21923	4	1	1	0	0	28	2196	0	1	1
21933	4	1	1	0	0	28	2196	0	1	1
21943	4	1	1	0	0	28	2196	0	1	1
21953	4	1	1	0	0	28	2196	0	1	1
21963	4	1	1	0	0	28	2196	0	1	1
21973	4	1	1	0	0	28	2196	0	1	1
21983	4	1	1	0	0	28	2196	0	1	1
21993	4	1	1	0	0	28	2196	0	1	1
22003	4	1	1	0	0	28	2196	0	1	1
22013	4	1	1	0	0	28	2196	0	1	1
22023	4	1	1	0	0	28	2196	0	1	1
22033	4	1	1	0	0	28	2196	0	1	1
22043	4	1	1	0	0	28	2196	0	1	1
22053	4	1	1	0	0	28	2196	0	1	1
22063	4	1	1	0	0	28	2196	0	1	1
22073	4	1	1	0	0	28	2196	0	1	1
22083	4	1	1	0	0	28	2196	0	1	1
22093	4	1	1	0	0	28	2196	0	1	1
22103	4	1	1	0	0	28	2196	0	1	1
22113	4	1	1	0	0	28	2196	0	1	1
22123	4	1	1	0	0	28	2196	0	1	1
22133	4	1	1	0	0	28	2196	0	1	1
22143	4	1	1	0	0	28	2196	0	1	1
22153	4	1	1	0	0	28	2196	0	1	1
22163	4	1	1	0	0	28	2196	0	1	1
22173	4	1	1	0	0	28	2196	0	1	1
22183	4	1	1	0	0	28	2196	0	1	1
22193	4	1	1	0	0	28	2196	0	1	1
22203	4	1	1	0	0	28	2196	0	1	1
22213	4	1	1	0	0	28	2196	0	1	1
22223	4	1	1	0	0	28	2196	0	1	1
22233	4	1	1	0	0	28	2196	0	1	1
22243	4	1	1	0	0	28	2196	0	1	1
22253	4	1	1	0	0	28	2196	0	1	1
22263	4	1	1	0	0	28	2196	0	1	1
22273	4	1	1	0	0	28	2196	0	1	1
22283	4	1	1	0	0	28	2196	0	1	1
22293	4	1	1	0	0	28	2196	0	1	1
22303	4	1	1	0	0	28	2196	0	1	1
22313	4	1	1	0	0	28	2196	0	1	1
22323	4	1	1	0	0	28	2196	0	1	1
22333	4	1	1	0	0	28	2196	0	1	1
22343	4	1	1	0	0	28	2196	0	1	1
22353	4	1	1	0	0	28	2196	0	1	1
22363	4	1	1	0	0	28	2196	0	1	1
22373	4	1	1	0	0	28	2196	0	1	1
22383	4	1	1	0	0	28	2196	0	1	1
22403	4	1	1	0	0	28	2196	0	1	1
22413	4	1	1	0	0	28	2196	0	1	1
22423	4	1	1	0	0	28	2196	0	1	1
22433	4	1	1	0	0	28	2196	0	1	1
22443	4	1	1	0	0	28	2196	0	1	1
22453	4	1	1	0	0	28	2196	0	1	1
22463	4	1	1	0	0	28	2196	0	1	1
22473	4	1	1	0	0	28	2196	0	1	1
22483	4	1	1	0	0	28	2196	0	1	1
22493	4	1	1	0	0	28	2196	0	1	1
22503	4	1	1	0	0	28	2196	0	1	1
22513	4	1	1	0	0	28	2196	0	1	1
22523	4	1	1	0	0	28	2196	0	1	1
22533	4	1	1	0	0	28	2196	0	1	1
22543	4	1	1	0	0	28	2196	0	1	1
22553	4	1	1	0	0	28	2196	0	1	1
22563	4	1	1	0	0	28	2196	0	1	1
22573	4	1	1	0	0	28	2196	0	1	1
22583	4	1	1	0	0	28	2196	0	1	1
22593	4	1	1	0	0	28	2196	0	1	1
22603	4	1	1	0	0	28	2196	0	1	1
22613	4	1	1	0	0	28	2196	0	1	1
22633	4	1	1	0	0	28	2196	0	1	1
22643	4	1	1	0	0	28	2196	0	1	1
22653	4	1	1	0	0	28	2196	0	1	1
22663	4	1	1	0	0	28	2196	0	1	1
22673	4	1	1	0	0	28	2196	0	1	1
22683	4	1	1	0	0	28	2196	0	1	1
22693	4	1	1	0	0	28	2196	0	1	1
22703	4	1	1	0	0	28	2196	0	1	1
22713	4	1	1	0	0	28	2196	0	1	1
22723	4	1	1	0	0	28	2196	0	1	1
22733	4	1	1	0	0	28	2196	0	1	1
22743	4	1	1	0	0	28	2196	0	1	1
22753	4	1	1	0	0	28	2196	0	1	1
22763	4	1	1	0	0	28	2196	0	1	1
22773	4	1	1	0	0	28	2196	0	1	1
22783	4	1	1	0	0	28	2196	0	1	1
22793	4	1	1	0	0	28	2196	0	1	1
22803	4	1	1	0	0	28	2196	0	1	1
22813	4	1	1	0	0	28	2196	0	1	1
22823	4	1	1	0	0	28	2196	0	1	1
22833	4	1	1	0	0	28	2196	0	1	1
22843	4	1	1	0	0	28	2196	0	1	1
22853	4	1	1	0	0	28	2196	0	1	1
22863	4	1	1	0	0	28	2196	0	1	1
22873	4	1	1	0	0	28	2196	0	1	1
22883	4	1	1	0	0	28	2196	0	1	1
22893	4	1	1	0	0	28	2196	0	1	1
22903	4	1	1	0	0	28	2196	0	1	1
22913	4	1	1	0	0	28	2196	0	1	1
22923	4	1	1	0	0	28	2196	0	1	1
22933	4	1	1	0	0	28	2196	0	1	1
22943	4	1	1	0	0	28	2196	0	1	1
22953	4	1	1	0	0	28	2196	0	1	1
22963	4	1	1	0	0	28	2196	0	1	1
22973	4	1	1	0	0	28	2196	0	1	1
22983	4	1	1	0	0	28	2196	0	1	1
22993	4	1	1	0	0	28	2196	0	1	1
23003	4	1	1	0	0	28	2196	0	1	1
23013	4	1	1	0	0	28	2196	0	1	1
23023	4	1	1	0	0	28	2196	0	1	1
23033	4	1	1	0	0	28	2196	0	1	1
23043	4	1	1	0	0	28	2196	0	1	1
23053	4	1	1	0	0	28	2196	0	1	1
23063	4	1	1	0	0	28	2196	0	1	1
23083	4	1	1	0	0	28	2196	0	1	1
23093	4	1	1	0	0	28	2196	0	1	1
23103	4	1	1	0	0	28	2196	0	1	1
23113	4	1	1	0	0	28	2196	0	1	1
23123	4	1	1	0	0	28	2196	0	1	1
23133	4	1	1	0	0	28	2196	0	1	1
23143	4	1	1	0	0	28	2196	0	1	1
23153	4	1	1	0	0	28	2196	0	1	1
23163	4	1	1	0	0	28	2196	0	1	1
23173	4	1	1	0	0	28	2196	0	1	1
23183	4	1	1	0	0	28	2196	0	1	1
23193	4	1	1	0	0	28	2196	0	1	1
23203	4	1	1	0	0	28	2196	0	1	1
23213	4	1	1	0	0	28	2196	0	1	1
23223	4	1	1	0	0	28	2196	0	1	1
23233	4	1	1	0	0	28	2196	0	1	1
23243	4	1	1	0	0	28	2196	0	1	1
23263	4	1	1	0	0	28	2196	0	1	1
23273	4	1	1	0	0	28	2196	0	1	1
23283	4	1	1	0	0	28	2196	0	1	1
23293	4	1	1	0	0	28	2196	0	1	1
23303	4	1	1	0	0	28	2196	0	1	1
23313	4	1	1	0	0	28	2196	0	1	1
23323	4	1	1	0	0	28	2196	0	1	1
23333	4	1	1	0	0	28	2196	0	1	1
23343	4	1	1	0	0	28	2196	0	1	1
23353	4	1	1	0	0	28	2196	0	1	1
23363	4	1	1	0	0	28	2196	0	1	1
23373	4	1	1	0	0	28	2196	0	1	1
23383	4	1	1	0	0	28	2196	0	1	1
23393	4	1	1	0	0	28	2196	0	1	1
23413	4	1	1	0	0	28	2196	0	1	1
23423	4	1	1	0	0	28	2196	0	1	1
23433	4	1	1	0	0	28	2196	0	1	1
23443	4	1	1	0	0	28	2196	0	1	1
23453	4	1	1	0	0	28	2196	0	1	1
23463	4	1	1	0	0	28	2196	0	1	1
23473	4	1	1	0	0	28	2196	0	1	1
23483	4	1	1	0	0	28	2196	0	1	1
23493	4	1	1	0	0	28	2196	0	1	1
23503	4	1	1	0	0	28	2196	0	1	1
23513	4	1	1	0	0	28	2196	0	1	1
23523	4	1	1	0	0	28	2196	0	1	1
23533	4	1	1	0	0	28	2196	0	1	1
23543	4	1	1	0	0	28	2196	0	1	1
23553	4	1	1	0	0	28	2196	0	1	1
23563	4	1	1	0	0	28	2196	0	1	1
23573	4	1	1	0	0	28	2196	0	1	1
23583	4	1	1	0	0	28	2196	0	1	1
23593	4	1	1	0	0	28	2196	0	1	1
23603	4	1	1	0	0	28	2196	0	1	1
23613	4	1	1	0	0	28	2196	0	1	1
23623	4	1	1	0	0	28	2196	0	1	1
23633	4	1	1	0	0	28	2196	0	1	1
23643	4	1	1	0	0	28	2196	0	1	1
23653	4	1	1	0	0	28	2196	0	1	1
23663	4	1	1	0	0	28	2196	0	1	1
23673	4	1	1	0	0	28	2196	0	1	1
23683	4	1	1	0	0	28	2196	0	1	1
23693	4	1	1	0	0	28	2196	0	1	1
23713	4	1	1	0	0	28	2196	0	1	1
23723	4	1	1	0	0	28	2196	0	1	1
23733	4	1	1	0	0	28	2196	0	1	1
23743	4	1	1	0	0	28	2196	0	1	1
23753	4	1	1	0	0	28	2196	0	1	1
23763	4	1	1	0	0	28	2196	0	1	1
23773	4	1	1	0	0	28	2196	0	1	1
23783	4	1	1	0	0	28	2196	0	1	1
23793	4	1	1	0	0	28	2196	0	1	1
23803	4	1	1	0	0	28	2196	0	1	1
23813	4	1	1	0	0	28	2196	0	1	1
23823	4	1	1	0	0	28	2196	0	1	1
23833	4	1	1	0	0	28	2196	0	1	1
23843	4	1	1	0	0	28	2196	0	1	1
23853	4	1	1	0	0	28	2196	0	1	1
23863	4	1	1	0	0	28	2196	0	1	1
23873	4	1	1	0	0	28	2196	0	1	1
23883	4	1	1	0	0	28	2196	0	1	1
23893	4	1	1	0	0	28	2196	0	1	1
23903	4	1	1	0	0	28	2196	0	1	1
23913	4	1	1	0	0	28	2196	0	1	1
23923	4	1	1	0	0	28	2196	0	1	1
23933	4	1	1	0	0	28	2196	0	1	1
23943	4	1	1	0	0	28	2196	0	1	1
23953	4	1	1	0	0	28	2196	0	1	1
23963	4	1	1	0	0	28	2196	0	1	1
23973	4	1	1	0	0	28	2196	0	1	1
23983	4	1	1	0	0	28	2196	0	1	1
23993	4	1	1	0	0	28	2196	0	1	1
24003	4	1	1	0	0	28	2196	0	1	1
24013	4	1	1	0	0	28	2196	0	1	1
24023	4	1	1	0	0	28	2196	0	1	1
24033	4	1	1	0	0	28	2196	0	1	1
24043	4	1	1	0	0	28	2196	0	1	1
24053	4	1	1	0	0	28	2196	0	1	1
24063	4	1	1	0	0	28	2196	0	1	1
24073	4	1	1	0	0	28	2196	0	1	1
24083	4	1	1	0	0	28	2196	0	1	1
24093	4	1	1	0	0	28	2196	0	1	1
24103	4	1	1	0	0	28	2196	0	1	1
24113	4	1	1	0	0	28	2196	0	1	1
24123	4	1	1	0	0	28	2196	0	1	1
24133	4	1	1	0	0	28	2196	0	1	1
24143	4	1	1	0	0	28	2196	0	1	1
24153	4	1	1	0	0	28	2196	0	1	1
24163	4	1	1	0	0	28	2196	0	1	1
24173	4	1	1	0	0	28	2196	0	1	1
24183	4	1	1	0	0	28	2196	0	1	1
24193	4	1	1	0	0	28	2196	0	1	1
24203	4	1	1	0	0	28	2196	0	1	1
24223	4	1	1	0	0	28	2196	0	1	1
24233	4	1	1	0	0	28	2196	0	1	1
24243	4	1	1	0	0	28	2196	0	1	1
24253	4	1	1	0	0	28	2196	0	1	1
24263	4	1	1	0	0	28	2196	0	1	1
24273	4	1	1	0	0	28	2196	0	1	1
24283	4	1	1	0	0	28	2196	0	1	1
24303	4	1	1	0	0	28	2196	0	1	1
24313	4	1	1	0	0	28	2196	0	1	1
24323	4	1	1	0	0	28	2196	0	1	1
24333	4	1	1	0	0	28	2196	0	1	1
24343	4	1	1	0	0	28	2196	0	1	1
24353	4	1	1	0	0	28	2196	0	1	1
24363	4	1	1	0	0	28	2196	0	1	1
24373	4	1	1	0	0	28	2196	0	1	1
24383	4	1	1	0	0	28	2196	0	1	1
24393	4	1	1	0	0	28	2196	0	1	1
24413	4	1	1	0	0	28	2196	0	1	1
24423	4	1	1	0	0	28	2196	0	1	1
24433	4	1	1	0	0	28	2196	0	1	1
24443	4	1	1	0	0	28	2196	0	1	1
24453	4	1	1	0	0	28	2196	0	1	1
24463	4	1	1	0	0	28	2196	0	1	1
24473	4	1	1	0	0	28	2196	0	1	1
24483	4	1	1	0	0	28	2196	0	1	1
24493	4	1	1	0	0	28	2196	0	1	1
24503	4	1	1	0	0	28	2196	0	1	1
24513	4	1	1	0	0	28	2196	0	1	1
24523	4	1	1	0	0	28	2196	0	1	1
24533	4	1	1	0	0	28	2196	0	1	1
24543	4	1	1	0	0	28	2196	0	1	1
24553	4	1	1	0	0	28	2196	0	1	1
24563	4	1	1	0	0	28	2196	0	1	1
24573	4	1	1	0	0	28	2196	0	1	1
