% time	cellId	IMSI	RNTI	rsrp	sinr
0.463214	1	1	1	6.97792e-11	147107
0.464214	1	1	1	6.97849e-11	147119
0.465214	1	1	1	6.97905e-11	147131
0.466214	1	1	1	6.97962e-11	147143
0.467214	1	1	1	6.98019e-11	147155
0.468214	1	1	1	6.98076e-11	147167
0.469214	1	1	1	6.98133e-11	147179
0.470214	1	1	1	6.9819e-11	147191
0.471214	1	1	1	6.98247e-11	147203
0.472214	1	1	1	6.98304e-11	147215
0.473214	1	1	1	6.98361e-11	147227
0.474214	1	1	1	6.98418e-11	147239
0.475214	1	1	1	6.98475e-11	147251
0.476214	1	1	1	6.98532e-11	147263
0.477214	1	1	1	6.98589e-11	147275
0.478214	1	1	1	6.98646e-11	147287
0.479214	1	1	1	6.98703e-11	147299
0.480214	1	1	1	6.9876e-11	147311
0.481214	1	1	1	6.98817e-11	147323
0.482214	1	1	1	6.98874e-11	147335
0.483214	1	1	1	6.98931e-11	147348
0.484214	1	1	1	6.98988e-11	147360
0.485214	1	1	1	6.99045e-11	147372
0.486214	1	1	1	6.99102e-11	147384
0.487214	1	1	1	6.99159e-11	147396
0.488214	1	1	1	6.99216e-11	147408
0.489214	1	1	1	6.99273e-11	147420
0.490214	1	1	1	6.9933e-11	147432
0.491214	1	1	1	6.99387e-11	147444
0.492214	1	1	1	6.99444e-11	147456
0.493214	1	1	1	6.99501e-11	147468
0.494214	1	1	1	6.99558e-11	147480
0.495214	1	1	1	6.99615e-11	147492
0.496214	1	1	1	6.99672e-11	147504
0.497214	1	1	1	6.9973e-11	147516
0.498214	1	1	1	6.99787e-11	147528
0.499214	1	1	1	6.99844e-11	147540
0.500214	1	1	1	6.99901e-11	147552
0.501214	1	1	1	6.99958e-11	147564
0.502214	1	1	1	7.00015e-11	147576
0.503214	1	1	1	7.00072e-11	147588
0.504214	1	1	1	7.00129e-11	147600
0.505214	1	1	1	7.00187e-11	147612
0.506214	1	1	1	7.00244e-11	147624
0.507214	1	1	1	7.00301e-11	147636
0.508214	1	1	1	7.00358e-11	147648
0.509214	1	1	1	7.00415e-11	147661
0.510214	1	1	1	7.00473e-11	147673
0.511214	1	1	1	7.0053e-11	147685
0.512214	1	1	1	7.00587e-11	147697
0.513214	1	1	1	7.00644e-11	147709
0.514214	1	1	1	7.00701e-11	147721
0.515214	1	1	1	7.00759e-11	147733
0.516214	1	1	1	7.00816e-11	147745
0.517214	1	1	1	7.00873e-11	147757
0.518214	1	1	1	7.0093e-11	147769
0.519214	1	1	1	7.00988e-11	147781
0.520214	1	1	1	7.01045e-11	147793
0.521214	1	1	1	7.01102e-11	147805
0.522214	1	1	1	7.0116e-11	147817
0.523214	1	1	1	7.01217e-11	147829
0.524214	1	1	1	7.01274e-11	147842
0.525214	1	1	1	7.01331e-11	147854
0.526214	1	1	1	7.01389e-11	147866
0.527214	1	1	1	7.01446e-11	147878
0.528214	1	1	1	7.01503e-11	147890
0.529214	1	1	1	7.01561e-11	147902
0.530214	1	1	1	7.01618e-11	147914
0.531214	1	1	1	7.01675e-11	147926
0.532214	1	1	1	7.01733e-11	147938
0.533214	1	1	1	7.0179e-11	147950
0.534214	1	1	1	7.01848e-11	147962
0.535214	1	1	1	7.01905e-11	147975
0.536214	1	1	1	7.01962e-11	147987
0.537214	1	1	1	7.0202e-11	147999
0.538214	1	1	1	7.02077e-11	148011
0.539214	1	1	1	7.02134e-11	148023
0.540214	1	1	1	7.02192e-11	148035
0.541214	1	1	1	7.02249e-11	148047
0.542214	1	1	1	7.02307e-11	148059
0.543214	1	1	1	7.02364e-11	148071
0.544214	1	1	1	7.02422e-11	148083
0.545214	1	1	1	7.02479e-11	148096
0.546214	1	1	1	7.02537e-11	148108
0.547214	1	1	1	7.02594e-11	148120
0.548214	1	1	1	7.02651e-11	148132
0.549214	1	1	1	7.02709e-11	148144
0.550214	1	1	1	7.02766e-11	148156
0.551214	1	1	1	7.02824e-11	148168
0.552214	1	1	1	7.02881e-11	148180
0.553214	1	1	1	7.02939e-11	148193
0.554214	1	1	1	7.02996e-11	148205
0.555214	1	1	1	7.03054e-11	148217
0.556214	1	1	1	7.03111e-11	148229
0.557214	1	1	1	7.03169e-11	148241
0.558214	1	1	1	7.03227e-11	148253
0.559214	1	1	1	7.03284e-11	148265
0.560214	1	1	1	7.03342e-11	148277
0.561214	1	1	1	7.03399e-11	148290
0.562214	1	1	1	7.03457e-11	148302
0.563214	1	1	1	7.03514e-11	148314
0.564214	1	1	1	7.03572e-11	148326
0.565214	1	1	1	7.03629e-11	148338
0.566214	1	1	1	7.03687e-11	148350
0.567214	1	1	1	7.03745e-11	148362
0.568214	1	1	1	7.03802e-11	148375
0.569214	1	1	1	7.0386e-11	148387
0.570214	1	1	1	7.03918e-11	148399
0.571214	1	1	1	7.03975e-11	148411
0.572214	1	1	1	7.04033e-11	148423
0.573214	1	1	1	7.0409e-11	148435
